Local time,Open,High,Low,Close,Volume
29.09.2023 23:00:00.000 GMT+0200,4.61070,4.61070,4.61070,4.61070,0
30.09.2023 23:00:00.000 GMT+0200,4.61070,4.61070,4.61070,4.61070,0
01.10.2023 23:00:00.000 GMT+0200,4.60482,4.62565,4.59538,4.61599,42189.2998
02.10.2023 23:00:00.000 GMT+0200,4.61272,4.63276,4.60577,4.62782,32586.15
03.10.2023 23:00:00.000 GMT+0200,4.62783,4.64870,4.58387,4.59616,49830.75009999999
04.10.2023 23:00:00.000 GMT+0200,4.59617,4.61041,4.58464,4.59901,27658.770000000008
05.10.2023 23:00:00.000 GMT+0200,4.59892,4.60719,4.57163,4.57497,33309.299699999996
06.10.2023 23:00:00.000 GMT+0200,4.57497,4.57497,4.57497,4.57497,0
07.10.2023 23:00:00.000 GMT+0200,4.57497,4.57497,4.57497,4.57497,0
08.10.2023 23:00:00.000 GMT+0200,4.57566,4.58844,4.55597,4.55892,33748.80010000001
09.10.2023 23:00:00.000 GMT+0200,4.55616,4.56984,4.53146,4.53727,38226.15
10.10.2023 23:00:00.000 GMT+0200,4.53694,4.54065,4.51194,4.52071,26938.199999999993
11.10.2023 23:00:00.000 GMT+0200,4.52081,4.54016,4.51498,4.53780,24911.400100000003
12.10.2023 23:00:00.000 GMT+0200,4.53780,4.55245,4.51830,4.52349,25082.55
13.10.2023 23:00:00.000 GMT+0200,4.52349,4.52349,4.52349,4.52349,0
14.10.2023 23:00:00.000 GMT+0200,4.52349,4.52349,4.52349,4.52349,0
15.10.2023 23:00:00.000 GMT+0200,4.45567,4.50551,4.44160,4.45107,54369.14940000001
16.10.2023 23:00:00.000 GMT+0200,4.45107,4.46014,4.40858,4.41435,30622.350099999996
17.10.2023 23:00:00.000 GMT+0200,4.41431,4.45843,4.41033,4.45028,38305.049599999984
18.10.2023 23:00:00.000 GMT+0200,4.44872,4.46483,4.43604,4.45073,44301.1496
19.10.2023 23:00:00.000 GMT+0200,4.45116,4.46928,4.43855,4.44472,28282.049899999998
20.10.2023 23:00:00.000 GMT+0200,4.44472,4.44472,4.44472,4.44472,0
21.10.2023 23:00:00.000 GMT+0200,4.44472,4.44472,4.44472,4.44472,0
22.10.2023 23:00:00.000 GMT+0200,4.44697,4.46975,4.44086,4.45620,33341.3997
23.10.2023 23:00:00.000 GMT+0200,4.45620,4.46976,4.45058,4.46174,27939.599999999995
24.10.2023 23:00:00.000 GMT+0200,4.46119,4.48931,4.45526,4.46808,36537.5997
25.10.2023 23:00:00.000 GMT+0200,4.46807,4.48220,4.44456,4.44780,55421.24979999998
26.10.2023 23:00:00.000 GMT+0200,4.44782,4.47986,4.44089,4.46412,60965.84959999999
27.10.2023 23:00:00.000 GMT+0200,4.46412,4.46412,4.46412,4.46412,0
28.10.2023 23:00:00.000 GMT+0200,4.46412,4.46412,4.46412,4.46412,0
29.10.2023 22:00:00.000 GMT+0100,4.46038,4.46666,4.44285,4.44481,61345.950700000016
30.10.2023 22:00:00.000 GMT+0100,4.44481,4.45854,4.43690,4.44506,72400.45930000002
31.10.2023 22:00:00.000 GMT+0100,4.44445,4.48015,4.43810,4.46110,79254.1502
01.11.2023 22:00:00.000 GMT+0100,4.46123,4.46920,4.43944,4.44099,86558.8496
02.11.2023 22:00:00.000 GMT+0100,4.43998,4.46302,4.43617,4.45199,39414.3
03.11.2023 22:00:00.000 GMT+0100,4.45199,4.45199,4.45199,4.45199,0
04.11.2023 22:00:00.000 GMT+0100,4.45199,4.45199,4.45199,4.45199,0
05.11.2023 23:00:00.000 GMT+0100,4.45094,4.46789,4.44148,4.45296,52621.19969999999
06.11.2023 23:00:00.000 GMT+0100,4.45296,4.46454,4.44580,4.45435,48376.34990000001
07.11.2023 23:00:00.000 GMT+0100,4.45435,4.47139,4.42593,4.44176,34876.6498
08.11.2023 23:00:00.000 GMT+0100,4.44181,4.45891,4.42122,4.43402,43003.530000000006
09.11.2023 23:00:00.000 GMT+0100,4.43431,4.43825,4.41346,4.42354,39214.6502
10.11.2023 23:00:00.000 GMT+0100,4.42354,4.42354,4.42354,4.42354,0
11.11.2023 23:00:00.000 GMT+0100,4.42354,4.42354,4.42354,4.42354,0
12.11.2023 23:00:00.000 GMT+0100,4.41426,4.43677,4.41426,4.42554,34263.9898
13.11.2023 23:00:00.000 GMT+0100,4.42275,4.42753,4.39400,4.39509,43975.18
14.11.2023 23:00:00.000 GMT+0100,4.39508,4.40387,4.38098,4.38624,49466.460100000004
15.11.2023 23:00:00.000 GMT+0100,4.38539,4.40635,4.36219,4.36717,47923.7999
16.11.2023 23:00:00.000 GMT+0100,4.36741,4.39321,4.36445,4.38219,29982.150100000003
17.11.2023 23:00:00.000 GMT+0100,4.38219,4.38219,4.38219,4.38219,0
18.11.2023 23:00:00.000 GMT+0100,4.38219,4.38219,4.38219,4.38219,0
19.11.2023 23:00:00.000 GMT+0100,4.38191,4.38680,4.34370,4.34521,62167.049800000015
20.11.2023 23:00:00.000 GMT+0100,4.34521,4.37885,4.33982,4.36982,43431.149900000004
21.11.2023 23:00:00.000 GMT+0100,4.36776,4.38167,4.35665,4.36407,34824
22.11.2023 23:00:00.000 GMT+0100,4.36365,4.37452,4.35336,4.35596,27253.23
23.11.2023 23:00:00.000 GMT+0100,4.35596,4.37567,4.35216,4.36116,38419.9503
24.11.2023 23:00:00.000 GMT+0100,4.36116,4.36116,4.36116,4.36116,0
25.11.2023 23:00:00.000 GMT+0100,4.36116,4.36116,4.36116,4.36116,0
26.11.2023 23:00:00.000 GMT+0100,4.35981,4.36931,4.34069,4.34174,29630.519900000007
27.11.2023 23:00:00.000 GMT+0100,4.34101,4.35520,4.31258,4.31610,44136.74949999999
28.11.2023 23:00:00.000 GMT+0100,4.31625,4.34620,4.30886,4.33340,38081.2499
29.11.2023 23:00:00.000 GMT+0100,4.33336,4.36517,4.33229,4.35115,48851.8602
30.11.2023 23:00:00.000 GMT+0100,4.35114,4.36685,4.31882,4.31933,34641.4497
01.12.2023 23:00:00.000 GMT+0100,4.31933,4.31933,4.31933,4.31933,0
02.12.2023 23:00:00.000 GMT+0100,4.31933,4.31933,4.31933,4.31933,0
03.12.2023 23:00:00.000 GMT+0100,4.31648,4.34243,4.31648,4.32688,35257.350000000006
04.12.2023 23:00:00.000 GMT+0100,4.32688,4.33547,4.31390,4.32116,34067.56
05.12.2023 23:00:00.000 GMT+0100,4.32122,4.34053,4.31574,4.32489,32280.539800000002
06.12.2023 23:00:00.000 GMT+0100,4.32423,4.33788,4.32019,4.33185,29036.249999999996
07.12.2023 23:00:00.000 GMT+0100,4.33195,4.33877,4.32261,4.33325,31494.900199999996
08.12.2023 23:00:00.000 GMT+0100,4.33325,4.33325,4.33325,4.33325,0
09.12.2023 23:00:00.000 GMT+0100,4.33325,4.33325,4.33325,4.33325,0
10.12.2023 23:00:00.000 GMT+0100,4.32688,4.34356,4.32237,4.33574,29907.149800000003
11.12.2023 23:00:00.000 GMT+0100,4.33598,4.34450,4.32393,4.32601,33407.5799
12.12.2023 23:00:00.000 GMT+0100,4.32603,4.33079,4.29161,4.29650,41908.0605
13.12.2023 23:00:00.000 GMT+0100,4.29650,4.32277,4.29318,4.30594,28923.399900000004
14.12.2023 23:00:00.000 GMT+0100,4.30551,4.33417,4.30003,4.32598,42498.39999999999
15.12.2023 23:00:00.000 GMT+0100,4.32598,4.32598,4.32598,4.32598,0
16.12.2023 23:00:00.000 GMT+0100,4.32598,4.32598,4.32598,4.32598,0
17.12.2023 23:00:00.000 GMT+0100,4.31933,4.35216,4.31150,4.31631,37323.209899999994
18.12.2023 23:00:00.000 GMT+0100,4.31752,4.34455,4.31123,4.32370,50799.5993
19.12.2023 23:00:00.000 GMT+0100,4.32328,4.34794,4.32044,4.34116,26957.55
20.12.2023 23:00:00.000 GMT+0100,4.34118,4.34606,4.32224,4.32261,28619.389799999997
21.12.2023 23:00:00.000 GMT+0100,4.32254,4.34524,4.31821,4.33130,20230.9499
22.12.2023 23:00:00.000 GMT+0100,4.33130,4.33130,4.33130,4.33130,0
23.12.2023 23:00:00.000 GMT+0100,4.33130,4.33130,4.33130,4.33130,0
24.12.2023 23:00:00.000 GMT+0100,4.32493,4.32559,4.32089,4.32199,248.54999999999998
25.12.2023 23:00:00.000 GMT+0100,4.32632,4.34609,4.31996,4.32601,33979.950000000004
26.12.2023 23:00:00.000 GMT+0100,4.32605,4.33601,4.31246,4.31519,20382.900099999995
27.12.2023 23:00:00.000 GMT+0100,4.31518,4.34362,4.30998,4.32838,26506.6501
28.12.2023 23:00:00.000 GMT+0100,4.32844,4.34907,4.32508,4.34046,22822.6499
29.12.2023 23:00:00.000 GMT+0100,4.34046,4.34046,4.34046,4.34046,0
30.12.2023 23:00:00.000 GMT+0100,4.34046,4.34046,4.34046,4.34046,0
31.12.2023 23:00:00.000 GMT+0100,4.34046,4.34046,4.34046,4.34046,0
01.01.2024 23:00:00.000 GMT+0100,4.33699,4.37088,4.33488,4.36975,22173.75
02.01.2024 23:00:00.000 GMT+0100,4.36972,4.37376,4.34814,4.35085,30979.949900000003
03.01.2024 23:00:00.000 GMT+0100,4.35093,4.35489,4.34011,4.34372,26942.6998
04.01.2024 23:00:00.000 GMT+0100,4.34280,4.36289,4.33648,4.34999,42155.399900000004
05.01.2024 23:00:00.000 GMT+0100,4.34999,4.34999,4.34999,4.34999,0
06.01.2024 23:00:00.000 GMT+0100,4.34999,4.34999,4.34999,4.34999,0
07.01.2024 23:00:00.000 GMT+0100,4.33868,4.35929,4.32980,4.33229,24968.869799999997
08.01.2024 23:00:00.000 GMT+0100,4.33188,4.35156,4.32679,4.34857,31005.149999999994
09.01.2024 23:00:00.000 GMT+0100,4.34862,4.34993,4.33191,4.33249,18136.199999999997
10.01.2024 23:00:00.000 GMT+0100,4.33250,4.35831,4.32004,4.34540,28336.740100000003
11.01.2024 23:00:00.000 GMT+0100,4.34539,4.36433,4.34288,4.35370,28100.5498
12.01.2024 23:00:00.000 GMT+0100,4.35370,4.35370,4.35370,4.35370,0
13.01.2024 23:00:00.000 GMT+0100,4.35370,4.35370,4.35370,4.35370,0
14.01.2024 23:00:00.000 GMT+0100,4.35059,4.37706,4.34622,4.36508,33742.500100000005
15.01.2024 23:00:00.000 GMT+0100,4.36516,4.39621,4.36469,4.38959,30496.499899999995
16.01.2024 23:00:00.000 GMT+0100,4.38960,4.41150,4.38384,4.39115,37701.45020000001
17.01.2024 23:00:00.000 GMT+0100,4.38960,4.40978,4.38201,4.38399,39562.0504
18.01.2024 23:00:00.000 GMT+0100,4.38389,4.39325,4.34972,4.35125,29805.1501
19.01.2024 23:00:00.000 GMT+0100,4.35125,4.35125,4.35125,4.35125,0
20.01.2024 23:00:00.000 GMT+0100,4.35125,4.35125,4.35125,4.35125,0
21.01.2024 23:00:00.000 GMT+0100,4.35046,4.36404,4.34369,4.36114,35840.5498
22.01.2024 23:00:00.000 GMT+0100,4.35899,4.39205,4.35424,4.38696,36218.250199999995
23.01.2024 23:00:00.000 GMT+0100,4.38697,4.39229,4.36629,4.37512,63970.299900000005
24.01.2024 23:00:00.000 GMT+0100,4.37398,4.38200,4.36867,4.37023,53494.5801
25.01.2024 23:00:00.000 GMT+0100,4.37026,4.38139,4.36246,4.36404,58291.5996
26.01.2024 23:00:00.000 GMT+0100,4.36404,4.36404,4.36404,4.36404,0
27.01.2024 23:00:00.000 GMT+0100,4.36404,4.36404,4.36404,4.36404,0
28.01.2024 23:00:00.000 GMT+0100,4.36320,4.37296,4.36018,4.36818,37624.3502
29.01.2024 23:00:00.000 GMT+0100,4.36818,4.37389,4.34359,4.34578,37050.05989999999
30.01.2024 23:00:00.000 GMT+0100,4.34579,4.35729,4.32368,4.32677,66940.9399
31.01.2024 23:00:00.000 GMT+0100,4.32695,4.34302,4.30606,4.31401,63440.3702
01.02.2024 23:00:00.000 GMT+0100,4.31435,4.32944,4.30325,4.31157,40416.930199999995
02.02.2024 23:00:00.000 GMT+0100,4.31157,4.31157,4.31157,4.31157,0
03.02.2024 23:00:00.000 GMT+0100,4.31157,4.31157,4.31157,4.31157,0
04.02.2024 23:00:00.000 GMT+0100,4.30546,4.34657,4.30546,4.34078,42064.350099999996
05.02.2024 23:00:00.000 GMT+0100,4.34172,4.35362,4.32918,4.34645,55063.3498
06.02.2024 23:00:00.000 GMT+0100,4.34660,4.35595,4.33725,4.34047,51206.850499999986
07.02.2024 23:00:00.000 GMT+0100,4.34048,4.34651,4.30747,4.32456,38213.100000000006
08.02.2024 23:00:00.000 GMT+0100,4.32469,4.33038,4.30958,4.32455,40055.100000000006
09.02.2024 23:00:00.000 GMT+0100,4.32455,4.32455,4.32455,4.32455,0
10.02.2024 23:00:00.000 GMT+0100,4.32455,4.32455,4.32455,4.32455,0
11.02.2024 23:00:00.000 GMT+0100,4.31883,4.33126,4.30529,4.30591,30831.06
12.02.2024 23:00:00.000 GMT+0100,4.30577,4.34309,4.29732,4.33724,50084.220400000006
13.02.2024 23:00:00.000 GMT+0100,4.33715,4.35012,4.32176,4.33807,58624.79989999999
14.02.2024 23:00:00.000 GMT+0100,4.33814,4.34810,4.33112,4.34040,39369.330400000006
15.02.2024 23:00:00.000 GMT+0100,4.34004,4.34786,4.33181,4.33449,44846.680400000005
16.02.2024 23:00:00.000 GMT+0100,4.33449,4.33449,4.33449,4.33449,0
17.02.2024 23:00:00.000 GMT+0100,4.33449,4.33449,4.33449,4.33449,0
18.02.2024 23:00:00.000 GMT+0100,4.32133,4.34205,4.32133,4.32446,39550.9799
19.02.2024 23:00:00.000 GMT+0100,4.32447,4.33377,4.31145,4.31406,31290.300099999997
20.02.2024 23:00:00.000 GMT+0100,4.31407,4.32939,4.30889,4.31363,43604.070100000004
21.02.2024 23:00:00.000 GMT+0100,4.31312,4.32578,4.30952,4.32311,72046.27019999998
22.02.2024 23:00:00.000 GMT+0100,4.32306,4.33658,4.29967,4.29967,46198.50039999999
23.02.2024 23:00:00.000 GMT+0100,4.29967,4.29967,4.29967,4.29967,0
24.02.2024 23:00:00.000 GMT+0100,4.29967,4.29967,4.29967,4.29967,0
