Local time,Open,High,Low,Close,Volume
19.09.2018 23:00:00.000 GMT+0200,4.28497,4.30036,4.28371,4.28937,82514.93940000002
20.09.2018 23:00:00.000 GMT+0200,4.28937,4.30751,4.28482,4.30158,49394.7396
21.09.2018 23:00:00.000 GMT+0200,4.30158,4.30158,4.30158,4.30158,0
22.09.2018 23:00:00.000 GMT+0200,4.30158,4.30158,4.30158,4.30158,0
23.09.2018 23:00:00.000 GMT+0200,4.30451,4.31017,4.29257,4.29458,63526.210499999994
24.09.2018 23:00:00.000 GMT+0200,4.29412,4.30372,4.28466,4.28878,51762.6998
25.09.2018 23:00:00.000 GMT+0200,4.28841,4.28887,4.26760,4.26897,52539.07030000001
26.09.2018 23:00:00.000 GMT+0200,4.26948,4.28137,4.26229,4.26907,78407.37969999999
27.09.2018 23:00:00.000 GMT+0200,4.26871,4.28657,4.26528,4.27380,53900.599200000004
28.09.2018 23:00:00.000 GMT+0200,4.27380,4.27380,4.27380,4.27380,0
29.09.2018 23:00:00.000 GMT+0200,4.27380,4.27380,4.27380,4.27380,0
30.09.2018 23:00:00.000 GMT+0200,4.26983,4.28558,4.26857,4.28308,58619.21950000001
01.10.2018 23:00:00.000 GMT+0200,4.28317,4.29857,4.27936,4.29427,65720.3003
02.10.2018 23:00:00.000 GMT+0200,4.29382,4.30304,4.28448,4.30057,52632.8802
03.10.2018 23:00:00.000 GMT+0200,4.30057,4.31603,4.29227,4.31077,104881.84060000001
04.10.2018 23:00:00.000 GMT+0200,4.31048,4.31245,4.29732,4.29851,68599.15930000001
05.10.2018 23:00:00.000 GMT+0200,4.29851,4.29851,4.29851,4.29851,0
06.10.2018 23:00:00.000 GMT+0200,4.29851,4.29851,4.29851,4.29851,0
07.10.2018 23:00:00.000 GMT+0200,4.30211,4.31992,4.29500,4.31317,166868.17930000005
08.10.2018 23:00:00.000 GMT+0200,4.31088,4.32084,4.29987,4.30407,78305.12919999998
09.10.2018 23:00:00.000 GMT+0200,4.30371,4.31988,4.29876,4.31517,126394.53869999999
10.10.2018 23:00:00.000 GMT+0200,4.31481,4.32122,4.30292,4.30442,77715.3399
11.10.2018 23:00:00.000 GMT+0200,4.30471,4.30768,4.28860,4.29116,82983.9295
12.10.2018 23:00:00.000 GMT+0200,4.29116,4.29116,4.29116,4.29116,0
13.10.2018 23:00:00.000 GMT+0200,4.29116,4.29116,4.29116,4.29116,0
14.10.2018 23:00:00.000 GMT+0200,4.28862,4.29944,4.28216,4.29068,95245.44919999997
15.10.2018 23:00:00.000 GMT+0200,4.29027,4.29498,4.28217,4.28417,49789.979699999996
16.10.2018 23:00:00.000 GMT+0200,4.28381,4.29558,4.28020,4.28542,51316.85000000001
17.10.2018 23:00:00.000 GMT+0200,4.28542,4.30994,4.28050,4.30207,82267.7798
18.10.2018 23:00:00.000 GMT+0200,4.30171,4.30759,4.28352,4.28353,84454.71949999999
19.10.2018 23:00:00.000 GMT+0200,4.28353,4.28353,4.28353,4.28353,0
20.10.2018 23:00:00.000 GMT+0200,4.28353,4.28353,4.28353,4.28353,0
21.10.2018 23:00:00.000 GMT+0200,4.29221,4.29948,4.28708,4.28897,111611.66060000003
22.10.2018 23:00:00.000 GMT+0200,4.28857,4.30018,4.28724,4.29297,112321.6602
23.10.2018 23:00:00.000 GMT+0200,4.29297,4.31598,4.29297,4.30977,58743.0902
24.10.2018 23:00:00.000 GMT+0200,4.31007,4.31620,4.30472,4.30838,63513.9805
25.10.2018 23:00:00.000 GMT+0200,4.30791,4.31888,4.30036,4.30036,64274.620800000004
26.10.2018 23:00:00.000 GMT+0200,4.30036,4.30036,4.30036,4.30036,0
27.10.2018 23:00:00.000 GMT+0200,4.30036,4.30036,4.30036,4.30036,0
28.10.2018 22:00:00.000 GMT+0100,4.30552,4.33222,4.30323,4.32778,51954.71010000001
29.10.2018 22:00:00.000 GMT+0100,4.32387,4.33338,4.32085,4.32367,64883.63090000001
30.10.2018 22:00:00.000 GMT+0100,4.32301,4.34717,4.32064,4.34178,57970.44039999999
31.10.2018 22:00:00.000 GMT+0100,4.34121,4.34295,4.32078,4.32177,46150.740399999995
01.11.2018 22:00:00.000 GMT+0100,4.32218,4.32587,4.30302,4.30418,71529.7503
02.11.2018 22:00:00.000 GMT+0100,4.30418,4.30418,4.30418,4.30418,0
03.11.2018 22:00:00.000 GMT+0100,4.30418,4.30418,4.30418,4.30418,0
04.11.2018 23:00:00.000 GMT+0100,4.30638,4.31448,4.29581,4.30587,92867.55949999997
05.11.2018 23:00:00.000 GMT+0100,4.30501,4.31298,4.30157,4.30248,45345.989799999996
06.11.2018 23:00:00.000 GMT+0100,4.30240,4.30583,4.28466,4.28767,60339.83959999999
07.11.2018 23:00:00.000 GMT+0100,4.28701,4.29628,4.27502,4.28157,50933.27019999999
08.11.2018 23:00:00.000 GMT+0100,4.28127,4.29348,4.27517,4.28071,72052.8599
09.11.2018 23:00:00.000 GMT+0100,4.28071,4.28071,4.28071,4.28071,0
