Local time,Open,High,Low,Close,Volume
12.12.2020 23:00:00.000 GMT+0100,4.44415,4.44415,4.44415,4.44415,0
13.12.2020 23:00:00.000 GMT+0100,4.43876,4.46358,4.42815,4.43487,17372.800099999997
14.12.2020 23:00:00.000 GMT+0100,4.43475,4.45005,4.42907,4.43705,42913.439900000005
15.12.2020 23:00:00.000 GMT+0100,4.42999,4.44730,4.42717,4.43262,40342.11009999999
16.12.2020 23:00:00.000 GMT+0100,4.43203,4.44402,4.42740,4.43736,19454.379899999996
17.12.2020 23:00:00.000 GMT+0100,4.43712,4.51724,4.43435,4.46044,31881.960400000004
18.12.2020 23:00:00.000 GMT+0100,4.46044,4.46044,4.46044,4.46044,0
19.12.2020 23:00:00.000 GMT+0100,4.46044,4.46044,4.46044,4.46044,0
20.12.2020 23:00:00.000 GMT+0100,4.47775,4.52458,4.47375,4.48855,66528.81090000001
21.12.2020 23:00:00.000 GMT+0100,4.48786,4.51499,4.48653,4.50105,42728.0099
22.12.2020 23:00:00.000 GMT+0100,4.50105,4.51119,4.48905,4.49541,48773.18060000001
23.12.2020 23:00:00.000 GMT+0100,4.49530,4.50880,4.49417,4.49839,24501.599699999995
24.12.2020 23:00:00.000 GMT+0100,4.49832,4.50184,4.49637,4.50183,36.25
25.12.2020 23:00:00.000 GMT+0100,4.50183,4.50183,4.50183,4.50183,0
26.12.2020 23:00:00.000 GMT+0100,4.50183,4.50183,4.50183,4.50183,0
27.12.2020 23:00:00.000 GMT+0100,4.49814,4.51648,4.47964,4.49612,29412.829999999998
28.12.2020 23:00:00.000 GMT+0100,4.49721,4.56949,4.47615,4.53459,33241.3197
29.12.2020 23:00:00.000 GMT+0100,4.53454,4.60508,4.51221,4.57625,55950.1
30.12.2020 23:00:00.000 GMT+0100,4.57540,4.62104,4.54421,4.55060,41093.369600000005
31.12.2020 23:00:00.000 GMT+0100,4.55060,4.55060,4.55060,4.55060,0
01.01.2021 23:00:00.000 GMT+0100,4.55060,4.55060,4.55060,4.55060,0
02.01.2021 23:00:00.000 GMT+0100,4.55060,4.55060,4.55060,4.55060,0
03.01.2021 23:00:00.000 GMT+0100,4.55465,4.56154,4.52355,4.55226,75067.8403
04.01.2021 23:00:00.000 GMT+0100,4.55125,4.56098,4.52691,4.52995,31275.539899999996
05.01.2021 23:00:00.000 GMT+0100,4.52995,4.53989,4.50605,4.52225,37018.8801
06.01.2021 23:00:00.000 GMT+0100,4.52126,4.52709,4.49375,4.51525,48045.729699999996
07.01.2021 23:00:00.000 GMT+0100,4.51595,4.52866,4.50310,4.50310,42976.980099999986
08.01.2021 23:00:00.000 GMT+0100,4.50310,4.50310,4.50310,4.50310,0
09.01.2021 23:00:00.000 GMT+0100,4.50310,4.50310,4.50310,4.50310,0
10.01.2021 23:00:00.000 GMT+0100,4.50865,4.53274,4.50686,4.52435,41564.54
11.01.2021 23:00:00.000 GMT+0100,4.52387,4.52949,4.51317,4.51855,35623.570499999994
12.01.2021 23:00:00.000 GMT+0100,4.51755,4.54504,4.51724,4.53316,35098.7002
13.01.2021 23:00:00.000 GMT+0100,4.52620,4.55154,4.52620,4.53976,22018.2899
14.01.2021 23:00:00.000 GMT+0100,4.53457,4.54943,4.52867,4.52874,46170.1495
15.01.2021 23:00:00.000 GMT+0100,4.52874,4.52874,4.52874,4.52874,0
16.01.2021 23:00:00.000 GMT+0100,4.52874,4.52874,4.52874,4.52874,0
17.01.2021 23:00:00.000 GMT+0100,4.53546,4.54808,4.52502,4.52503,25687.6701
18.01.2021 23:00:00.000 GMT+0100,4.52496,4.53799,4.51767,4.53185,24779.55
19.01.2021 23:00:00.000 GMT+0100,4.53182,4.54853,4.52212,4.53175,29893.3903
20.01.2021 23:00:00.000 GMT+0100,4.52800,4.53578,4.52516,4.53045,40677.680100000005
21.01.2021 23:00:00.000 GMT+0100,4.52320,4.54414,4.52295,4.53648,21330.5601
22.01.2021 23:00:00.000 GMT+0100,4.53648,4.53648,4.53648,4.53648,0
23.01.2021 23:00:00.000 GMT+0100,4.53648,4.53648,4.53648,4.53648,0
24.01.2021 23:00:00.000 GMT+0100,4.53635,4.54359,4.53131,4.53736,43915.44
25.01.2021 23:00:00.000 GMT+0100,4.53656,4.55373,4.53606,4.54335,22294.5001
26.01.2021 23:00:00.000 GMT+0100,4.54255,4.55500,4.53634,4.54658,31247.549999999996
27.01.2021 23:00:00.000 GMT+0100,4.54647,4.56112,4.53755,4.53917,23359.080100000003
28.01.2021 23:00:00.000 GMT+0100,4.53921,4.54379,4.51383,4.51383,32390.8899
29.01.2021 23:00:00.000 GMT+0100,4.51383,4.51383,4.51383,4.51383,0
30.01.2021 23:00:00.000 GMT+0100,4.51383,4.51383,4.51383,4.51383,0
31.01.2021 23:00:00.000 GMT+0100,4.51755,4.52510,4.49849,4.50805,17625.389999999996
01.02.2021 23:00:00.000 GMT+0100,4.50735,4.51181,4.47351,4.47911,23811.79
02.02.2021 23:00:00.000 GMT+0100,4.47903,4.49543,4.47235,4.48505,22633.4698
03.02.2021 23:00:00.000 GMT+0100,4.48425,4.50408,4.47787,4.49871,19152.1099
04.02.2021 23:00:00.000 GMT+0100,4.49870,4.50462,4.47664,4.47664,18262.85
05.02.2021 23:00:00.000 GMT+0100,4.47664,4.47664,4.47664,4.47664,0
06.02.2021 23:00:00.000 GMT+0100,4.47664,4.47664,4.47664,4.47664,0
07.02.2021 23:00:00.000 GMT+0100,4.48324,4.48980,4.47309,4.47416,14737.529999999999
08.02.2021 23:00:00.000 GMT+0100,4.47117,4.48300,4.47027,4.47328,17622.3198
09.02.2021 23:00:00.000 GMT+0100,4.47318,4.49422,4.47055,4.48945,27391.7397
10.02.2021 23:00:00.000 GMT+0100,4.48875,4.50721,4.48159,4.50075,33894.3005
11.02.2021 23:00:00.000 GMT+0100,4.49995,4.50838,4.48880,4.49237,18336.409999999993
12.02.2021 23:00:00.000 GMT+0100,4.49237,4.49237,4.49237,4.49237,0
13.02.2021 23:00:00.000 GMT+0100,4.49237,4.49237,4.49237,4.49237,0
14.02.2021 23:00:00.000 GMT+0100,4.49435,4.49705,4.47945,4.48185,16720.86
15.02.2021 23:00:00.000 GMT+0100,4.48180,4.49927,4.48138,4.49285,25827.3999
16.02.2021 23:00:00.000 GMT+0100,4.49185,4.50515,4.48239,4.48746,37353.4101
17.02.2021 23:00:00.000 GMT+0100,4.48627,4.49643,4.47790,4.48675,26263.670299999994
18.02.2021 23:00:00.000 GMT+0100,4.48695,4.49196,4.47854,4.47855,17467.940100000003
19.02.2021 23:00:00.000 GMT+0100,4.47855,4.47855,4.47855,4.47855,0
20.02.2021 23:00:00.000 GMT+0100,4.47855,4.47855,4.47855,4.47855,0
21.02.2021 23:00:00.000 GMT+0100,4.48205,4.49906,4.47947,4.49573,16755.959899999998
22.02.2021 23:00:00.000 GMT+0100,4.49398,4.50920,4.48107,4.50495,17173.9
23.02.2021 23:00:00.000 GMT+0100,4.50415,4.52403,4.48745,4.50311,25084.550099999997
24.02.2021 23:00:00.000 GMT+0100,4.50299,4.52392,4.50119,4.51874,26939.2303
25.02.2021 23:00:00.000 GMT+0100,4.51864,4.52661,4.50725,4.51144,58972.419400000006
26.02.2021 23:00:00.000 GMT+0100,4.51144,4.51144,4.51144,4.51144,0
27.02.2021 23:00:00.000 GMT+0100,4.51144,4.51144,4.51144,4.51144,0
28.02.2021 23:00:00.000 GMT+0100,4.51715,4.53635,4.50937,4.53075,68159.0298
01.03.2021 23:00:00.000 GMT+0100,4.52832,4.54350,4.51767,4.53929,46070.98030000001
02.03.2021 23:00:00.000 GMT+0100,4.53587,4.55258,4.52565,4.54356,37935.429500000006
03.03.2021 23:00:00.000 GMT+0100,4.54356,4.56794,4.52249,4.56115,41786.21979999999
04.03.2021 23:00:00.000 GMT+0100,4.56045,4.59914,4.55874,4.58368,26741.21
05.03.2021 23:00:00.000 GMT+0100,4.58368,4.58368,4.58368,4.58368,0
06.03.2021 23:00:00.000 GMT+0100,4.58368,4.58368,4.58368,4.58368,0
07.03.2021 23:00:00.000 GMT+0100,4.58059,4.60347,4.57397,4.58996,30636.229899999995
08.03.2021 23:00:00.000 GMT+0100,4.58708,4.59758,4.55697,4.56525,34869.32
09.03.2021 23:00:00.000 GMT+0100,4.56358,4.57874,4.55499,4.57026,39275.00019999999
10.03.2021 23:00:00.000 GMT+0100,4.56935,4.58748,4.56305,4.58205,25157.559800000003
11.03.2021 23:00:00.000 GMT+0100,4.58011,4.59605,4.57215,4.57484,26031.6996
12.03.2021 23:00:00.000 GMT+0100,4.57484,4.57484,4.57484,4.57484,0
13.03.2021 23:00:00.000 GMT+0100,4.57484,4.57484,4.57484,4.57484,0
14.03.2021 22:00:00.000 GMT+0100,4.57766,4.59161,4.57603,4.58605,29975.439500000004
15.03.2021 22:00:00.000 GMT+0100,4.58500,4.59796,4.58458,4.59444,31069.0498
16.03.2021 22:00:00.000 GMT+0100,4.59445,4.61715,4.59135,4.59462,59532.7905
17.03.2021 22:00:00.000 GMT+0100,4.59323,4.62833,4.59076,4.61946,57466.019799999995
18.03.2021 22:00:00.000 GMT+0100,4.61975,4.62427,4.60789,4.60804,34141.97
19.03.2021 22:00:00.000 GMT+0100,4.60804,4.60804,4.60804,4.60804,0
20.03.2021 22:00:00.000 GMT+0100,4.60804,4.60804,4.60804,4.60804,0
21.03.2021 22:00:00.000 GMT+0100,4.62005,4.62454,4.59158,4.59415,26217.930099999998
22.03.2021 22:00:00.000 GMT+0100,4.59092,4.61956,4.57652,4.61646,37111.6604
23.03.2021 22:00:00.000 GMT+0100,4.61586,4.63431,4.60385,4.62425,49976.809600000015
24.03.2021 22:00:00.000 GMT+0100,4.62045,4.64716,4.62035,4.63196,46150.47
25.03.2021 22:00:00.000 GMT+0100,4.62915,4.65033,4.62171,4.63156,75086.13939999999
26.03.2021 22:00:00.000 GMT+0100,4.63156,4.63156,4.63156,4.63156,0
27.03.2021 22:00:00.000 GMT+0100,4.63156,4.63156,4.63156,4.63156,0
28.03.2021 23:00:00.000 GMT+0200,4.63545,4.67523,4.62473,4.66115,54621.739799999996
29.03.2021 23:00:00.000 GMT+0200,4.66114,4.67265,4.63927,4.65475,56964.97979999999
30.03.2021 23:00:00.000 GMT+0200,4.65079,4.66875,4.62626,4.62896,46188.76990000001
31.03.2021 23:00:00.000 GMT+0200,4.62592,4.63587,4.58355,4.58385,42055.23009999999
01.04.2021 23:00:00.000 GMT+0200,4.58376,4.60744,4.57484,4.57996,22557.499900000003
02.04.2021 23:00:00.000 GMT+0200,4.57996,4.57996,4.57996,4.57996,0
03.04.2021 23:00:00.000 GMT+0200,4.57996,4.57996,4.57996,4.57996,0
04.04.2021 23:00:00.000 GMT+0200,4.59954,4.60829,4.58178,4.58735,20837.090299999996
05.04.2021 23:00:00.000 GMT+0200,4.58805,4.60656,4.57904,4.58975,76303.2205
06.04.2021 23:00:00.000 GMT+0200,4.59046,4.60345,4.56231,4.57185,36581.1495
07.04.2021 23:00:00.000 GMT+0200,4.57146,4.57332,4.53873,4.54155,54788.9598
08.04.2021 23:00:00.000 GMT+0200,4.54047,4.55415,4.52375,4.52757,53108.84090000001
09.04.2021 23:00:00.000 GMT+0200,4.52757,4.52757,4.52757,4.52757,0
10.04.2021 23:00:00.000 GMT+0200,4.52757,4.52757,4.52757,4.52757,0
11.04.2021 23:00:00.000 GMT+0200,4.52491,4.53574,4.51966,4.52565,30177.6599
12.04.2021 23:00:00.000 GMT+0200,4.52465,4.57323,4.51677,4.56045,93487.54000000002
13.04.2021 23:00:00.000 GMT+0200,4.55911,4.56453,4.54855,4.55105,53329.710399999996
14.04.2021 23:00:00.000 GMT+0200,4.55066,4.56194,4.54523,4.54825,73678.9897
15.04.2021 23:00:00.000 GMT+0200,4.54555,4.55589,4.53417,4.53417,87464.50989999999
16.04.2021 23:00:00.000 GMT+0200,4.53417,4.53417,4.53417,4.53417,0
17.04.2021 23:00:00.000 GMT+0200,4.53417,4.53417,4.53417,4.53417,0
18.04.2021 23:00:00.000 GMT+0200,4.53924,4.55528,4.53702,4.54985,41322.52
19.04.2021 23:00:00.000 GMT+0200,4.54967,4.55765,4.54395,4.55011,49605.9599
20.04.2021 23:00:00.000 GMT+0200,4.55012,4.56272,4.54503,4.55165,92335.5116
21.04.2021 23:00:00.000 GMT+0200,4.55011,4.56486,4.54609,4.55935,69003.8703
22.04.2021 23:00:00.000 GMT+0200,4.55609,4.57003,4.54751,4.54751,38229.76979999999
23.04.2021 23:00:00.000 GMT+0200,4.54751,4.54751,4.54751,4.54751,0
24.04.2021 23:00:00.000 GMT+0200,4.54751,4.54751,4.54751,4.54751,0
25.04.2021 23:00:00.000 GMT+0200,4.55065,4.56161,4.54596,4.55505,56056.6206
26.04.2021 23:00:00.000 GMT+0200,4.55499,4.57373,4.55034,4.56785,25978.769600000003
27.04.2021 23:00:00.000 GMT+0200,4.56676,4.59275,4.56234,4.57486,61636.5806
28.04.2021 23:00:00.000 GMT+0200,4.57595,4.58657,4.56131,4.56615,64413.62959999999
29.04.2021 23:00:00.000 GMT+0200,4.56561,4.57141,4.54751,4.55005,35162.380099999995
30.04.2021 23:00:00.000 GMT+0200,4.55005,4.55005,4.55005,4.55005,0
01.05.2021 23:00:00.000 GMT+0200,4.55005,4.55005,4.55005,4.55005,0
02.05.2021 23:00:00.000 GMT+0200,4.55311,4.55903,4.53439,4.54325,18877.1502
03.05.2021 23:00:00.000 GMT+0200,4.54326,4.56375,4.53126,4.55346,55409.3899
04.05.2021 23:00:00.000 GMT+0200,4.55217,4.58463,4.54193,4.56873,27113.499999999993
05.05.2021 23:00:00.000 GMT+0200,4.56874,4.59058,4.56502,4.56605,29826.96
06.05.2021 23:00:00.000 GMT+0200,4.56556,4.58694,4.54735,4.54849,57710.43979999999
07.05.2021 23:00:00.000 GMT+0200,4.54849,4.54849,4.54849,4.54849,0
08.05.2021 23:00:00.000 GMT+0200,4.54849,4.54849,4.54849,4.54849,0
09.05.2021 23:00:00.000 GMT+0200,4.55210,4.57664,4.54120,4.55766,29865.680400000005
10.05.2021 23:00:00.000 GMT+0200,4.55227,4.56990,4.53175,4.53759,33620.9299
11.05.2021 23:00:00.000 GMT+0200,4.53696,4.55532,4.53226,4.55195,36555.76039999999
12.05.2021 23:00:00.000 GMT+0200,4.55194,4.55596,4.51922,4.52215,65495.700600000004
13.05.2021 23:00:00.000 GMT+0200,4.52096,4.53987,4.51747,4.52316,64111.33959999999
14.05.2021 23:00:00.000 GMT+0200,4.52316,4.52316,4.52316,4.52316,0
15.05.2021 23:00:00.000 GMT+0200,4.52316,4.52316,4.52316,4.52316,0
16.05.2021 23:00:00.000 GMT+0200,4.52366,4.54500,4.51747,4.52544,35281.45969999999
17.05.2021 23:00:00.000 GMT+0200,4.52153,4.53435,4.51523,4.51845,42295.80020000001
18.05.2021 23:00:00.000 GMT+0200,4.51624,4.53220,4.51013,4.52151,43746.5599
19.05.2021 23:00:00.000 GMT+0200,4.52151,4.52471,4.48874,4.48976,49871.1796
20.05.2021 23:00:00.000 GMT+0200,4.49036,4.50443,4.48429,4.48731,70297.86910000001
21.05.2021 23:00:00.000 GMT+0200,4.48731,4.48731,4.48731,4.48731,0
22.05.2021 23:00:00.000 GMT+0200,4.48731,4.48731,4.48731,4.48731,0
23.05.2021 23:00:00.000 GMT+0200,4.48854,4.49488,4.47887,4.48060,29412.700500000006
24.05.2021 23:00:00.000 GMT+0200,4.48059,4.48638,4.47765,4.48065,22784.37
25.05.2021 23:00:00.000 GMT+0200,4.48065,4.50096,4.47765,4.49752,33076.259999999995
26.05.2021 23:00:00.000 GMT+0200,4.49756,4.50328,4.47996,4.48923,19693.6802
27.05.2021 23:00:00.000 GMT+0200,4.48923,4.49419,4.47329,4.47329,23836.890300000003
28.05.2021 23:00:00.000 GMT+0200,4.47329,4.47329,4.47329,4.47329,0
29.05.2021 23:00:00.000 GMT+0200,4.47329,4.47329,4.47329,4.47329,0
30.05.2021 23:00:00.000 GMT+0200,4.47990,4.48793,4.47600,4.47623,19991.020099999998
31.05.2021 23:00:00.000 GMT+0200,4.47648,4.48187,4.45720,4.45721,25909.3001
01.06.2021 23:00:00.000 GMT+0200,4.45707,4.47186,4.45270,4.45495,25873.7504
02.06.2021 23:00:00.000 GMT+0200,4.45448,4.46472,4.44687,4.45225,26053.779799999993
03.06.2021 23:00:00.000 GMT+0200,4.44731,4.47489,4.44728,4.45515,46389.7404
04.06.2021 23:00:00.000 GMT+0200,4.45515,4.45515,4.45515,4.45515,0
05.06.2021 23:00:00.000 GMT+0200,4.45515,4.45515,4.45515,4.45515,0
06.06.2021 23:00:00.000 GMT+0200,4.44877,4.47289,4.42785,4.46118,32887.6302
07.06.2021 23:00:00.000 GMT+0200,4.45788,4.47356,4.45580,4.46134,39254.72000000001
08.06.2021 23:00:00.000 GMT+0200,4.46123,4.47697,4.44959,4.47125,22916.839900000003
09.06.2021 23:00:00.000 GMT+0200,4.47020,4.48707,4.46503,4.46637,43830.55030000001
10.06.2021 23:00:00.000 GMT+0200,4.46637,4.50189,4.46434,4.49721,44722.6596
11.06.2021 23:00:00.000 GMT+0200,4.49721,4.49721,4.49721,4.49721,0
12.06.2021 23:00:00.000 GMT+0200,4.49721,4.49721,4.49721,4.49721,0
13.06.2021 23:00:00.000 GMT+0200,4.49183,4.51964,4.48605,4.50975,31282.329899999993
14.06.2021 23:00:00.000 GMT+0200,4.50973,4.53354,4.50453,4.52375,51101.3704
15.06.2021 23:00:00.000 GMT+0200,4.52304,4.53228,4.50185,4.52475,85156.64029999998
16.06.2021 23:00:00.000 GMT+0200,4.52276,4.55851,4.51054,4.55785,46963.979699999996
17.06.2021 23:00:00.000 GMT+0200,4.55656,4.56096,4.53729,4.54428,74588.9203
18.06.2021 23:00:00.000 GMT+0200,4.54428,4.54428,4.54428,4.54428,0
19.06.2021 23:00:00.000 GMT+0200,4.54428,4.54428,4.54428,4.54428,0
20.06.2021 23:00:00.000 GMT+0200,4.54931,4.55458,4.52179,4.52540,83035.17930000002
21.06.2021 23:00:00.000 GMT+0200,4.52541,4.54518,4.50765,4.51070,64340.4795
22.06.2021 23:00:00.000 GMT+0200,4.50944,4.53402,4.49904,4.53056,74986.6996
23.06.2021 23:00:00.000 GMT+0200,4.53007,4.53071,4.49905,4.51575,36952.12
24.06.2021 23:00:00.000 GMT+0200,4.51291,4.52154,4.50340,4.50581,62610.089799999994
25.06.2021 23:00:00.000 GMT+0200,4.50581,4.50581,4.50581,4.50581,0
26.06.2021 23:00:00.000 GMT+0200,4.50581,4.50581,4.50581,4.50581,0
27.06.2021 23:00:00.000 GMT+0200,4.50859,4.51499,4.49864,4.49950,27389.130100000002
28.06.2021 23:00:00.000 GMT+0200,4.49958,4.52459,4.49408,4.51730,27088.549899999995
29.06.2021 23:00:00.000 GMT+0200,4.51728,4.52523,4.50183,4.51686,43887.80989999999
30.06.2021 23:00:00.000 GMT+0200,4.51686,4.52434,4.50380,4.51308,61094.300500000005
01.07.2021 23:00:00.000 GMT+0200,4.51308,4.53070,4.49904,4.50221,36043.579999999994
02.07.2021 23:00:00.000 GMT+0200,4.50221,4.50221,4.50221,4.50221,0
03.07.2021 23:00:00.000 GMT+0200,4.50221,4.50221,4.50221,4.50221,0
04.07.2021 23:00:00.000 GMT+0200,4.50938,4.51550,4.48828,4.49855,25219.450100000005
05.07.2021 23:00:00.000 GMT+0200,4.49627,4.51390,4.49032,4.51041,35586.040100000006
06.07.2021 23:00:00.000 GMT+0200,4.51042,4.53775,4.50751,4.52846,34868.929800000005
07.07.2021 23:00:00.000 GMT+0200,4.52361,4.55343,4.51664,4.53536,79459.5297
08.07.2021 23:00:00.000 GMT+0200,4.52851,4.55177,4.52539,4.53928,85687.91110000003
09.07.2021 23:00:00.000 GMT+0200,4.53928,4.53928,4.53928,4.53928,0
10.07.2021 23:00:00.000 GMT+0200,4.53928,4.53928,4.53928,4.53928,0
11.07.2021 23:00:00.000 GMT+0200,4.53651,4.56015,4.53091,4.55179,23639.369999999995
12.07.2021 23:00:00.000 GMT+0200,4.55180,4.58103,4.54393,4.57415,34591.579699999995
13.07.2021 23:00:00.000 GMT+0200,4.56620,4.59277,4.55769,4.56245,74699.3808
14.07.2021 23:00:00.000 GMT+0200,4.55808,4.58449,4.55363,4.57771,35633.31999999999
15.07.2021 23:00:00.000 GMT+0200,4.57771,4.58999,4.56992,4.56992,27956.710399999996
16.07.2021 23:00:00.000 GMT+0200,4.56992,4.56992,4.56992,4.56992,0
17.07.2021 23:00:00.000 GMT+0200,4.56992,4.56992,4.56992,4.56992,0
18.07.2021 23:00:00.000 GMT+0200,4.57627,4.60011,4.57497,4.59221,33935.8401
19.07.2021 23:00:00.000 GMT+0200,4.59211,4.60097,4.58469,4.58755,47225.42
20.07.2021 23:00:00.000 GMT+0200,4.58468,4.60034,4.57157,4.57239,31234.629600000004
21.07.2021 23:00:00.000 GMT+0200,4.57156,4.57860,4.55810,4.56169,33496.38970000001
22.07.2021 23:00:00.000 GMT+0200,4.56170,4.57606,4.55496,4.56319,33043.140100000004
23.07.2021 23:00:00.000 GMT+0200,4.56319,4.56319,4.56319,4.56319,0
24.07.2021 23:00:00.000 GMT+0200,4.56319,4.56319,4.56319,4.56319,0
25.07.2021 23:00:00.000 GMT+0200,4.57363,4.59597,4.57055,4.59029,24847.68
26.07.2021 23:00:00.000 GMT+0200,4.59029,4.59964,4.58053,4.59584,27578.8698
27.07.2021 23:00:00.000 GMT+0200,4.59557,4.60047,4.58945,4.59338,26691.860099999994
28.07.2021 23:00:00.000 GMT+0200,4.59279,4.59610,4.56515,4.56749,33373.21040000001
29.07.2021 23:00:00.000 GMT+0200,4.56719,4.57840,4.55684,4.55782,22642.07
30.07.2021 23:00:00.000 GMT+0200,4.55782,4.55782,4.55782,4.55782,0
31.07.2021 23:00:00.000 GMT+0200,4.55782,4.55782,4.55782,4.55782,0
01.08.2021 23:00:00.000 GMT+0200,4.56210,4.56994,4.55029,4.55659,30972.0199
02.08.2021 23:00:00.000 GMT+0200,4.55660,4.56056,4.54589,4.55015,28215.8002
03.08.2021 23:00:00.000 GMT+0200,4.54814,4.55453,4.53293,4.54199,33336.7497
04.08.2021 23:00:00.000 GMT+0200,4.54160,4.56245,4.53361,4.54205,54273.0299
05.08.2021 23:00:00.000 GMT+0200,4.54110,4.57535,4.52877,4.56995,28969.4398
06.08.2021 23:00:00.000 GMT+0200,4.56995,4.56995,4.56995,4.56995,0
07.08.2021 23:00:00.000 GMT+0200,4.56995,4.56995,4.56995,4.56995,0
08.08.2021 23:00:00.000 GMT+0200,4.57009,4.57746,4.56209,4.56240,20238.810000000005
09.08.2021 23:00:00.000 GMT+0200,4.56239,4.58105,4.55612,4.57361,17132.5399
10.08.2021 23:00:00.000 GMT+0200,4.57361,4.59094,4.56894,4.57745,19029.569799999997
11.08.2021 23:00:00.000 GMT+0200,4.57206,4.59390,4.56737,4.57267,35838.37970000001
12.08.2021 23:00:00.000 GMT+0200,4.57260,4.58168,4.55747,4.55747,16415.37
13.08.2021 23:00:00.000 GMT+0200,4.55747,4.55747,4.55747,4.55747,0
14.08.2021 23:00:00.000 GMT+0200,4.55747,4.55747,4.55747,4.55747,0
15.08.2021 23:00:00.000 GMT+0200,4.56186,4.56882,4.55543,4.55760,19877.610099999998
16.08.2021 23:00:00.000 GMT+0200,4.55760,4.57137,4.55235,4.56085,18649.5899
17.08.2021 23:00:00.000 GMT+0200,4.56038,4.56480,4.55125,4.55211,39739.67999999999
18.08.2021 23:00:00.000 GMT+0200,4.55211,4.59133,4.54866,4.57995,31330.779999999995
19.08.2021 23:00:00.000 GMT+0200,4.57333,4.59482,4.57103,4.57464,49795.3304
20.08.2021 23:00:00.000 GMT+0200,4.57464,4.57464,4.57464,4.57464,0
21.08.2021 23:00:00.000 GMT+0200,4.57464,4.57464,4.57464,4.57464,0
22.08.2021 23:00:00.000 GMT+0200,4.57993,4.58975,4.55743,4.58230,20070.089800000005
23.08.2021 23:00:00.000 GMT+0200,4.58230,4.58734,4.56976,4.57095,30259.059900000004
24.08.2021 23:00:00.000 GMT+0200,4.57035,4.57902,4.56507,4.57045,26463.380299999997
25.08.2021 23:00:00.000 GMT+0200,4.57039,4.57901,4.56709,4.57205,24625.169700000006
26.08.2021 23:00:00.000 GMT+0200,4.57097,4.58494,4.55886,4.56895,19147.950100000002
27.08.2021 23:00:00.000 GMT+0200,4.56895,4.56895,4.56895,4.56895,0
28.08.2021 23:00:00.000 GMT+0200,4.56895,4.56895,4.56895,4.56895,0
29.08.2021 23:00:00.000 GMT+0200,4.57223,4.57918,4.55469,4.55835,42103.569
30.08.2021 23:00:00.000 GMT+0200,4.55733,4.56310,4.51393,4.52129,50501.42010000002
31.08.2021 23:00:00.000 GMT+0200,4.52130,4.52721,4.50031,4.50465,25615.090100000005
01.09.2021 23:00:00.000 GMT+0200,4.50176,4.51598,4.49825,4.51025,20253.82
02.09.2021 23:00:00.000 GMT+0200,4.50969,4.51867,4.50043,4.50157,19443.1
03.09.2021 23:00:00.000 GMT+0200,4.50157,4.50157,4.50157,4.50157,0
04.09.2021 23:00:00.000 GMT+0200,4.50157,4.50157,4.50157,4.50157,0
05.09.2021 23:00:00.000 GMT+0200,4.50299,4.52843,4.49586,4.52006,34101.4303
06.09.2021 23:00:00.000 GMT+0200,4.51878,4.52870,4.50496,4.50765,34291.060000000005
07.09.2021 23:00:00.000 GMT+0200,4.50619,4.52199,4.50526,4.51469,28474.2898
08.09.2021 23:00:00.000 GMT+0200,4.51407,4.54605,4.51220,4.54175,50393.530099999996
09.09.2021 23:00:00.000 GMT+0200,4.53606,4.55035,4.53570,4.53591,42258.250199999995
10.09.2021 23:00:00.000 GMT+0200,4.53591,4.53591,4.53591,4.53591,0
11.09.2021 23:00:00.000 GMT+0200,4.53591,4.53591,4.53591,4.53591,0
12.09.2021 23:00:00.000 GMT+0200,4.53954,4.55371,4.53393,4.54775,45787.4901
13.09.2021 23:00:00.000 GMT+0200,4.54466,4.55589,4.54065,4.54355,52500.2596
14.09.2021 23:00:00.000 GMT+0200,4.54121,4.56649,4.53691,4.55963,47772.31990000001
15.09.2021 23:00:00.000 GMT+0200,4.55989,4.58209,4.55631,4.56920,37489.06970000001
16.09.2021 23:00:00.000 GMT+0200,4.56920,4.59311,4.56464,4.58668,31082.119800000004
17.09.2021 23:00:00.000 GMT+0200,4.58668,4.58668,4.58668,4.58668,0
18.09.2021 23:00:00.000 GMT+0200,4.58668,4.58668,4.58668,4.58668,0
19.09.2021 23:00:00.000 GMT+0200,4.58555,4.61165,4.58117,4.60215,36284.23040000001
20.09.2021 23:00:00.000 GMT+0200,4.60089,4.62903,4.59732,4.61710,47204.36009999999
21.09.2021 23:00:00.000 GMT+0200,4.61546,4.63361,4.61303,4.61899,48957.1
22.09.2021 23:00:00.000 GMT+0200,4.61889,4.62293,4.59852,4.60989,40294.0397
23.09.2021 23:00:00.000 GMT+0200,4.60989,4.61974,4.59580,4.60174,74121.3901
24.09.2021 23:00:00.000 GMT+0200,4.60174,4.60174,4.60174,4.60174,0
25.09.2021 23:00:00.000 GMT+0200,4.60174,4.60174,4.60174,4.60174,0
26.09.2021 23:00:00.000 GMT+0200,4.60185,4.60791,4.58823,4.59335,56190.1997
27.09.2021 23:00:00.000 GMT+0200,4.59249,4.63915,4.59010,4.63209,64288.3601
28.09.2021 23:00:00.000 GMT+0200,4.63209,4.63719,4.62248,4.62956,41872.8399
29.09.2021 23:00:00.000 GMT+0200,4.62954,4.64715,4.58813,4.60306,61799.340099999994
30.09.2021 23:00:00.000 GMT+0200,4.60149,4.61197,4.56886,4.57263,57925.079900000004
01.10.2021 23:00:00.000 GMT+0200,4.57263,4.57263,4.57263,4.57263,0
